Open,High,Low,Close,Volume,Dividends,Stock Splits
186.08762003729692,188.7014772152176,183.9680235503295,188.61593627929688,26701600,0.0,0.0
188.0836677162733,194.28087520010905,187.9505991998322,193.4349365234375,34310300,0.0,0.0
193.0832420355836,196.1343324418635,191.78107062870032,194.56600952148438,32061200,0.0,0.0
195.49750959900197,197.72167556493906,194.85118093605638,196.04879760742188,29315800,0.0,0.0
198.49154856739926,200.6776863993689,197.78817819437523,200.2689666748047,31897600,0.0,0.0
200.0313599594094,204.0424438056839,197.6931540036791,197.94027709960938,33600700,0.0,0.0
199.67016142576213,202.7022232789149,198.3584758537507,202.29351806640625,33600000,0.0,0.0
205.62024918097012,205.66777675400772,201.00085044726796,203.7097625732422,33121700,0.0,0.0
203.0443761203763,203.48160942420216,200.63012949589782,203.09190368652344,26177600,0.0,0.0
203.861840847215,205.1164992228562,196.27690681431983,196.81869506835938,38135600,0.0,0.0
195.92524248850216,198.51058613625617,192.02821308469305,198.03533935546875,37591800,0.0,0.0
199.1854158039586,200.867793362139,194.87968140351137,197.74066162109375,32179400,0.0,0.0
195.23134167200274,195.51649259722572,192.29432049997686,193.82461547851562,29940700,0.0,0.0
194.34740174799845,194.88917548630673,191.4198801082913,192.83612060546875,31635300,0.0,0.0
194.85117236676646,201.78977799074687,192.95968503330636,201.1244354248047,36884800,0.0,0.0
203.08243850870448,203.34857552033253,197.73115562552331,198.41551208496094,37990400,0.0,0.0
198.84322189432683,201.78975731740158,198.07332453951392,201.26698303222656,49605700,0.0,0.0
196.93272714528928,200.47806341735327,192.14223235359336,192.51292419433594,67457000,0.0,0.0
190.497911638035,192.81711817294266,187.73197198353216,191.3343505859375,39827000,0.0,0.0
191.4959383657706,193.87217226170424,190.91613671502756,193.75811767578125,30160900,0.0,0.0
193.53000388839655,194.56603843914536,191.7525854845081,192.0187225341797,23251400,0.0,0.0
192.47493508696,194.5184903248029,192.0091880475081,193.95770263671875,19632600,0.0,0.0
191.04919294548517,194.3379068274269,189.68999420605252,193.8056182861328,25079600,0.0,0.0
194.28085515431556,194.94621217125055,189.15769604486636,194.86065673828125,51044000,0.0,0.0
201.04843255571845,206.865449389617,200.02189761384523,205.8199005126953,78983000,0.0,0.0
203.56716697112796,204.1374688047289,199.89826191685304,202.73072814941406,49280100,0.0,0.0
204.26104567065477,204.3561008212258,201.09591510463036,202.39808654785156,28806400,0.0,0.0
201.82776391473723,205.65825113444276,201.07688051454105,205.63925170898438,32656800,0.0,0.0
204.21352530560762,205.0214360430896,200.48757818630773,201.96084594726562,27820400,0.0,0.0
201.19096322321653,201.39057324547656,196.13434519873215,197.94027709960938,36716500,0.0,0.0
